Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
583,Medal of Honor,X360,2010,Shooter,Electronic Arts,1.55,0.81,0.04,0.21,2.62
,,,,,,,,,,
585,NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62
,,,,,,,,,,
,,,,,,,,,,
588,Super Mario All-Stars: Limited Edition,Wii,2010,Platform,Nintendo,1.02,0.52,0.92,0.14,2.6
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
594,Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,0.89,1.33,0.07,0.28,2.58
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
599,Art Academy,DS,2010,Misc,Nintendo,0.28,1.68,0.33,0.28,2.57
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
604,Madden NFL 13,PS3,2012,Sports,Electronic Arts,2.11,0.23,0,0.22,2.56
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
608,Space Invaders,2600,N/A,Shooter,Atari,2.36,0.14,0,0.03,2.53
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
613,Tomb Raider (2013),PS3,2013,Action,Square Enix,0.6,1.31,0.08,0.52,2.51
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
617,Saints Row: The Third,PS3,2011,Action,THQ,0.86,1.06,0.18,0.39,2.49
,,,,,,,,,,
619,LEGO Harry Potter: Years 1-4,Wii,2010,Action,Warner Bros. Interactive Entertainment,1.29,0.97,0,0.23,2.49
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
624,NBA 2K13,PS3,2012,Sports,Take-Two Interactive,1.72,0.44,0.05,0.27,2.48
625,Rock Band,X360,N/A,Misc,Electronic Arts,1.93,0.34,0,0.21,2.48
626,NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.1,0.2,0,0.17,2.47
,,,,,,,,,,
628,uDraw Studio,Wii,2010,Misc,THQ,1.67,0.58,0,0.2,2.46
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
633,Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Game Studios,1.44,0.73,0.04,0.22,2.44
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
640,pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,0.29,1.18,0.54,0.41,2.42
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
644,Minecraft,XOne,2014,Misc,Microsoft Game Studios,1.43,0.76,0,0.22,2.41
,,,,,,,,,,
646,Madden NFL 16,XOne,2015,Sports,Electronic Arts,2.07,0.08,0,0.26,2.4
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
650,Frogger's Adventures: Temple of the Frog,GBA,N/A,Adventure,Konami Digital Entertainment,2.15,0.18,0,0.07,2.39
651,Need for Speed (2015),PS4,2015,Racing,Electronic Arts,0.49,1.49,0.05,0.36,2.39
652,Zumba Fitness,X360,2010,Sports,505 Games,1.74,0.48,0,0.18,2.39
653,LEGO Indiana Jones: The Original Adventures,Wii,N/A,Action,LucasArts,1.54,0.63,0,0.22,2.39
,,,,,,,,,,
656,Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.07,0.87,0.04,0.4,2.39
657,Dead Island,X360,2011,Action,Deep Silver,1.48,0.71,0,0.2,2.39
,,,,,,,,,,
,,,,,,,,,,
660,Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,1.73,0.46,0.02,0.18,2.38
,,,,,,,,,,
662,Bloodborne,PS4,2015,Action,Sony Computer Entertainment,1,0.76,0.26,0.36,2.38
663,NBA 2K15,PS4,2014,Sports,Take-Two Interactive,1.46,0.54,0.01,0.37,2.38
664,Madden NFL 11,PS3,2010,Sports,Electronic Arts,2.04,0.15,0,0.19,2.38
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
671,Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,1.38,0.74,0.02,0.22,2.36
,,,,,,,,,,
673,LEGO Harry Potter: Years 1-4,DS,2010,Action,Warner Bros. Interactive Entertainment,1.07,1.05,0,0.23,2.35
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
677,Skylanders SWAP Force,Wii,2013,Platform,Activision,1.32,0.83,0,0.2,2.34
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
681,The Sims 3,X360,2010,Simulation,Electronic Arts,1.27,0.86,0,0.2,2.33
682,The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action,Nintendo,1.14,0.54,0.47,0.17,2.32
683,NBA 2K16,XOne,2015,Sports,Take-Two Interactive,1.93,0.14,0,0.24,2.32
684,Just Dance Kids,Wii,2010,Misc,Ubisoft,1.57,0.56,0,0.19,2.32
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
692,LEGO Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment,1.24,0.85,0,0.21,2.3
693,Guild Wars 2,PC,2012,Action,NCSoft,0.95,1.06,0,0.29,2.3
,,,,,,,,,,
695,Dead Island,PS3,2011,Action,Deep Silver,1.08,0.75,0.15,0.31,2.29
,,,,,,,,,,
697,God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,1.23,0.68,0.04,0.34,2.29
,,,,,,,,,,
,,,,,,,,,,
700,Just Dance 2015,Wii,2014,Misc,Ubisoft,1.11,0.98,0,0.2,2.28
701,Yokai Watch Busters,3DS,2015,Action,Level 5,0,0,2.28,0,2.28
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
705,Borderlands 2,PS3,2012,Shooter,Take-Two Interactive,1.05,0.77,0.1,0.36,2.28
,,,,,,,,,,
707,Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,1.12,0.39,0.64,0.12,2.27
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
713,Call of Duty 3,Wii,N/A,Shooter,Activision,1.19,0.84,0,0.23,2.26
,,,,,,,,,,
715,Minecraft,PSV,2014,Misc,Sony Computer Entertainment Europe,0.28,0.79,0.87,0.32,2.25
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
719,Madden NFL 12,PS3,2011,Sports,Electronic Arts,1.93,0.15,0,0.17,2.25
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
727,New Super Luigi U,WiiU,2013,Platform,Nintendo,1.27,0.62,0.18,0.16,2.22
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
731,Need for Speed: Hot Pursuit,X360,2010,Racing,Electronic Arts,1.03,0.98,0,0.21,2.22
732,BioShock 2,X360,2010,Shooter,Take-Two Interactive,1.45,0.55,0.02,0.19,2.21
733,Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft,1.47,0.55,0,0.19,2.21
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
742,Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
747,Hitman: Absolution,PS3,2012,Action,Square Enix,0.59,1.07,0.07,0.45,2.19
,,,,,,,,,,
,,,,,,,,,,
750,Forza Motorsport 5,XOne,2013,Racing,Microsoft Game Studios,1.21,0.78,0.01,0.17,2.18
751,Madden NFL 25,X360,2013,Sports,Electronic Arts,1.97,0.07,0,0.13,2.18
,,,,,,,,,,
,,,,,,,,,,
754,Final Fantasy XIII,X360,2010,Role-Playing,Square Enix,1.27,0.68,0.01,0.2,2.17
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
760,Tom Clancy's Rainbow Six: Siege,PS4,2015,Shooter,Ubisoft,0.54,1.16,0.13,0.32,2.15
,,,,,,,,,,
762,FIFA 15,XOne,2014,Sports,Electronic Arts,0.6,1.41,0,0.14,2.15
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
772,Far Cry: Primal,PS4,2016,Action,Ubisoft,0.59,1.16,0.06,0.33,2.13
773,Toy Story 3: The Video Game,DS,2010,Action,Disney Interactive Studios,0.93,0.97,0.02,0.21,2.12
,,,,,,,,,,
775,Kirby's Epic Yarn,Wii,2010,Platform,Nintendo,1.47,0.09,0.45,0.11,2.12
,,,,,,,,,,
,,,,,,,,,,
778,NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
783,Mario Sports Mix,Wii,2010,Sports,Nintendo,0.9,0.45,0.63,0.13,2.11
784,Rock Band,Wii,N/A,Misc,MTV Games,1.35,0.56,0,0.2,2.11
,,,,,,,,,,
786,Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,1.63,0.33,0,0.15,2.11
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
791,Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
796,NBA 2K11,X360,2010,Action,Take-Two Interactive,1.84,0.12,0.01,0.13,2.09
,,,,,,,,,,
,,,,,,,,,,
799,Battlefield: Hardline,PS4,2015,Shooter,Electronic Arts,0.7,0.93,0.14,0.32,2.09
800,Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,0.46,0.42,0.96,0.25,2.09
801,World of Warcraft: Cataclysm,PC,2010,Role-Playing,Activision,1.77,0.32,0,0,2.08
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
806,Ghostbusters: The Video Game (DS Version),PS3,2010,Action,Take-Two Interactive,0.59,0.99,0.13,0.36,2.08
,,,,,,,,,,
,,,,,,,,,,
809,Skate 3,PS3,2010,Sports,Electronic Arts,0.79,0.94,0,0.35,2.08
,,,,,,,,,,
811,Kingdom Hearts: Birth by Sleep,PSP,2010,Role-Playing,Square Enix,0.63,0.42,0.75,0.26,2.07
,,,,,,,,,,
813,Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07
,,,,,,,,,,
,,,,,,,,,,
816,The Sims 3,PS3,2010,Simulation,Electronic Arts,0.73,0.97,0.02,0.34,2.06
817,Tom Clancy's Splinter Cell: Conviction,X360,2010,Action,Ubisoft,1.2,0.63,0.04,0.19,2.06
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
822,Mario & Luigi: Dream Team,3DS,2013,Role-Playing,Nintendo,0.89,0.57,0.46,0.13,2.06
,,,,,,,,,,
,,,,,,,,,,
825,NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1.43,0.33,0.04,0.25,2.05
,,,,,,,,,,
,,,,,,,,,,
828,Diablo III,PS3,2013,Role-Playing,Activision,0.71,0.83,0.15,0.35,2.05
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
832,Dance Central 2,X360,2011,Misc,Microsoft Game Studios,1.45,0.42,0.01,0.16,2.04
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
837,Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04
838,Madden NFL 15,PS4,2014,Sports,Electronic Arts,1.53,0.25,0,0.25,2.03
,,,,,,,,,,
840,Just Dance 3,X360,2011,Misc,Ubisoft,1.47,0.4,0,0.16,2.03
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
844,Madden NFL 15,X360,2014,Sports,Electronic Arts,1.76,0.09,0,0.17,2.02
845,Forza Horizon,X360,2012,Racing,Microsoft Game Studios,0.82,0.98,0.04,0.18,2.02
,,,,,,,,,,
847,Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,1.2,0.62,0,0.18,2.01
848,LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,2
849,Fire Emblem: Awakening,3DS,2012,Role-Playing,Nintendo,0.89,0.45,0.53,0.13,2
850,DriveClub,PS4,2014,Racing,Sony Computer Entertainment,0.35,1.31,0.02,0.33,2
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
858,Battlefield 4,XOne,2013,Shooter,Electronic Arts,1.25,0.58,0,0.16,1.98
859,Resident Evil 6,X360,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.98
860,Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,0.72,0.86,0.08,0.32,1.97
861,Sonic Classic Collection,DS,2010,Platform,Sega,0.99,0.8,0,0.18,1.97
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
867,BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
873,Destiny,X360,2014,Shooter,Activision,1.3,0.49,0,0.16,1.95
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
887,Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1.15,0.61,0,0.17,1.93
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
893,Watch Dogs,PS3,2014,Action,Ubisoft,0.56,0.89,0.1,0.37,1.93
,,,,,,,,,,
895,Tomb Raider (2013),X360,2013,Action,Square Enix,0.86,0.87,0.01,0.17,1.92
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
907,Destiny: The Taken King,PS4,2015,Shooter,Activision,0.77,0.78,0.04,0.31,1.91
908,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.08,0.66,0,0.17,1.91
,,,,,,,,,,
910,Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,0.59,0.92,0.06,0.32,1.9
911,Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,0.73,0.91,0.03,0.22,1.89
,,,,,,,,,,
913,Yokai Watch,3DS,2013,Role-Playing,Nintendo,0.21,0.3,1.33,0.04,1.89
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
924,Donkey Kong Country Returns,3DS,2013,Platform,Nintendo,0.73,0.62,0.4,0.12,1.87
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
931,LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,0.64,0.92,0.01,0.29,1.86
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
935,GoldenEye 007 (2010),Wii,2010,Action,Activision,0.85,0.71,0.13,0.16,1.86
936,Mario Party: Island Tour,3DS,2013,Misc,Nintendo,0.61,0.59,0.55,0.11,1.85
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
941,inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1.05,0.49,0.08,0.23,1.85
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
947,World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,0.84,0.76,0,0.23,1.83
,,,,,,,,,,
949,Just Cause 3,PS4,2015,Action,Square Enix,0.46,1.02,0.07,0.28,1.83
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
953,Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo,0.61,0.34,0.79,0.09,1.82
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
958,Dragon Quest VI: Realms of Revelation,DS,2010,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,1.81
959,The Evil Within,PS4,2014,Action,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
967,NBA 2K11,PS3,2010,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8
,,,,,,,,,,
969,Call of Duty: Black Ops 3,PS3,2015,Shooter,Activision,0.49,0.96,0.07,0.27,1.79
,,,,,,,,,,
971,Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79
972,Kinect Star Wars,X360,2012,Action,Microsoft Game Studios,1.05,0.57,0.03,0.14,1.78
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
977,Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,Nintendo,0.32,0.95,0.36,0.14,1.78
978,Just Cause 2,PS3,2010,Action,Square Enix,0.45,0.94,0.06,0.33,1.78
979,Dragon's Dogma,PS3,2012,Role-Playing,Capcom,0.41,0.46,0.72,0.19,1.78
980,The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,0.93,0.57,0.14,0.13,1.77
,,,,,,,,,,
,,,,,,,,,,
983,Wii Party U,WiiU,2013,Misc,Nintendo,0.31,0.54,0.84,0.08,1.77
984,Madden NFL 25,PS3,2013,Sports,Electronic Arts,1.59,0.03,0,0.15,1.77
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
998,BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
999,Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.9,0.01,0.17,1.76
,,,,,,,,,,
1001,Call of Duty: Black Ops 3,X360,2015,Shooter,Activision,1.11,0.48,0,0.16,1.76
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1006,Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,0.9,0.37,0.25,0.24,1.75
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1018,Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74
,,,,,,,,,,
1020,Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,0.69,0.89,0.03,0.14,1.74
1021,Sonic Colors,Wii,2010,Platform,Sega,0.96,0.61,0.01,0.16,1.74
,,,,,,,,,,
,,,,,,,,,,
1024,Diablo III,PS4,2014,Role-Playing,Activision,0.49,0.88,0.06,0.3,1.74
1025,Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74
1026,Destiny,PS3,2014,Shooter,Activision,0.67,0.66,0.12,0.27,1.73
,,,,,,,,,,
1028,Overwatch,PS4,2016,Shooter,Activision,0.64,0.68,0.14,0.26,1.73
,,,,,,,,,,
,,,,,,,,,,
1031,Disney Infinity,Wii,2013,Action,Disney Interactive Studios,1.15,0.44,0,0.14,1.73
,,,,,,,,,,
1033,Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73
,,,,,,,,,,
1035,The Order: 1886,PS4,2015,Shooter,Sony Computer Entertainment,0.61,0.78,0.06,0.27,1.72
1036,The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,0.66,0.78,0,0.28,1.72
,,,,,,,,,,
,,,,,,,,,,
1039,Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0,0.33,1.72
,,,,,,,,,,
,,,,,,,,,,
1042,The Sims 3: Late Night Expansion Pack,PC,2010,Simulation,Electronic Arts,0.59,0.87,0,0.25,1.71
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1051,The Crew,PS4,2014,Racing,Ubisoft,0.34,1.08,0.03,0.26,1.7
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1055,Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,0.62,0.21,0.79,0.08,1.7
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1060,NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1.36,0.18,0,0.15,1.69
,,,,,,,,,,
1062,Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.53,0.01,0.14,1.69
,,,,,,,,,,
,,,,,,,,,,
1065,FIFA 16,X360,2015,Sports,Electronic Arts,0.55,1.01,0,0.13,1.69
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1071,Sid Meier's Civilization V,PC,2010,Strategy,Take-Two Interactive,0.98,0.52,0,0.19,1.69
,,,,,,,,,,
1073,Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,0.8,0.52,0.07,0.3,1.69
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1077,LEGO Batman 2: DC Super Heroes,X360,2012,Action,Warner Bros. Interactive Entertainment,0.9,0.64,0,0.15,1.68
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1089,Knack,PS4,2013,Platform,Sony Computer Entertainment Europe,0.43,0.67,0.42,0.15,1.67
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1094,StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,0.82,0.65,0,0.19,1.67
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1099,Dying Light,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.63,0.66,0.11,0.26,1.66
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1103,Max Payne 3,X360,2012,Shooter,Take-Two Interactive,0.86,0.64,0.01,0.14,1.66
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1111,Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1116,LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.76,0.72,0,0.16,1.64
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1123,Kinectimals,X360,2010,Simulation,Microsoft Game Studios,1.02,0.48,0,0.14,1.64
1124,Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,1.64
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1128,Call of Duty: Black Ops,PC,N/A,Shooter,Activision,0.58,0.81,0,0.24,1.63
1129,Sonic Generations,PS3,2011,Platform,Sega,0.6,0.73,0.02,0.28,1.63
,,,,,,,,,,
,,,,,,,,,,
1132,NBA 2K15,X360,2014,Sports,Take-Two Interactive,1.33,0.14,0,0.15,1.63
,,,,,,,,,,
1134,Just Cause 2,X360,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
1135,Rock Band,PS3,N/A,Misc,Electronic Arts,0.99,0.41,0,0.22,1.62
,,,,,,,,,,
1137,Rage,X360,2011,Shooter,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1143,Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,0.92,0.53,0.03,0.13,1.61
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1149,Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61
,,,,,,,,,,
1151,Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,0.4,0.99,0,0.22,1.6
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1158,No Man's Sky,PS4,2016,Action,Hello Games,0.58,0.74,0.02,0.26,1.6
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1168,LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0,0.14,1.59
,,,,,,,,,,
1170,Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.47,0.8,0.03,0.29,1.58
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1175,Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,0.62,0.8,0.01,0.15,1.58
,,,,,,,,,,
,,,,,,,,,,
1178,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,0.88,0.26,0.34,0.09,1.58
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1186,Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1191,Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1195,LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
1196,Mafia II,X360,2010,Action,Take-Two Interactive,0.84,0.56,0,0.15,1.55
1197,Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.54,0.04,0.25,1.55
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
